QID DOCID Rank IsRelevant  Precision Recall 
25 2634 84 0 0.119 0.196
25 643 85 0 0.118 0.196
25 1098 86 0 0.116 0.196
25 2875 87 0 0.115 0.196
25 1518 88 1 0.125 0.216
25 1892 89 1 0.135 0.235
25 2987 90 0 0.133 0.235
25 2958 91 0 0.132 0.235
25 1053 92 0 0.130 0.235
25 2216 93 0 0.129 0.235
25 2834 94 0 0.128 0.235
25 3121 95 0 0.126 0.235
25 2308 96 0 0.125 0.235
25 1664 97 0 0.124 0.235
25 1856 98 0 0.122 0.235
25 2985 99 0 0.121 0.235
25 1604 100 0 0.120 0.235
26 1922 1 0 0.000 0.000
26 3068 2 0 0.000 0.000
26 2626 3 0 0.000 0.000
26 1461 4 0 0.000 0.000
26 2578 5 0 0.000 0.000
26 2939 6 0 0.000 0.000
26 2876 7 0 0.000 0.000
26 2840 8 0 0.000 0.000
26 2479 9 0 0.000 0.000
26 2525 10 0 0.000 0.000
26 2888 11 0 0.000 0.000
26 3034 12 0 0.000 0.000
26 3154 13 0 0.000 0.000
26 2709 14 0 0.000 0.000
26 3128 15 1 0.067 0.033
26 2882 16 0 0.062 0.033
26 2852 17 0 0.059 0.033
26 1387 18 0 0.056 0.033
26 1341 19 0 0.053 0.033
26 2870 20 0 0.050 0.033
26 2867 21 0 0.048 0.033
26 2740 22 1 0.091 0.067
26 2111 23 0 0.087 0.067
26 2407 24 0 0.083 0.067
26 1290 25 0 0.080 0.067
26 2317 26 0 0.077 0.067
26 2438 27 0 0.074 0.067
26 1750 28 0 0.071 0.067
26 1951 29 0 0.069 0.067
26 59 30 0 0.067 0.067
26 617 31 0 0.065 0.067
26 1728 32 0 0.062 0.067
26 1572 33 0 0.061 0.067
26 3105 34 0 0.059 0.067
26 84 35 0 0.057 0.067
26 2138 36 0 0.056 0.067
26 2878 37 0 0.054 0.067
26 3150 38 0 0.053 0.067
26 2345 39 0 0.051 0.067
26 2372 40 0 0.050 0.067
26 2364 41 0 0.049 0.067
26 2379 42 1 0.071 0.100
26 597 43 0 0.070 0.100
26 1591 44 0 0.068 0.100
26 2080 45 1 0.089 0.133
26 3141 46 0 0.087 0.133
26 2629 47 0 0.085 0.133
26 1476 48 0 0.083 0.133
26 1680 49 0 0.082 0.133
26 2377 50 0 0.080 0.133
26 2995 51 0 0.078 0.133
26 3076 52 0 0.077 0.133
26 618 53 0 0.075 0.133
26 2844 54 0 0.074 0.133
26 2621 55 0 0.073 0.133
26 2069 56 0 0.071 0.133
26 1462 57 0 0.070 0.133
26 2597 58 1 0.086 0.167
26 1636 59 0 0.085 0.167
26 3048 60 1 0.100 0.200
26 1196 61 0 0.098 0.200
26 86 62 0 0.097 0.200
26 3002 63 0 0.095 0.200
26 2366 64 0 0.094 0.200
26 2741 65 0 0.092 0.200
26 2818 66 0 0.091 0.200
26 1884 67 0 0.090 0.200
26 3183 68 0 0.088 0.200
26 971 69 0 0.087 0.200
26 2985 70 0 0.086 0.200
26 2821 71 0 0.085 0.200
26 2358 72 0 0.083 0.200
26 2482 73 0 0.082 0.200
26 2256 74 1 0.095 0.233
26 1752 75 0 0.093 0.233
26 2632 76 1 0.105 0.267
26 1755 77 0 0.104 0.267
26 2321 78 0 0.103 0.267
26 2319 79 0 0.101 0.267
26 2826 80 0 0.100 0.267
26 854 81 0 0.099 0.267
26 3059 82 0 0.098 0.267
26 679 83 0 0.096 0.267
26 1677 84 0 0.095 0.267
26 104 85 0 0.094 0.267
26 3026 86 0 0.093 0.267
26 2311 87 0 0.092 0.267
26 2151 88 0 0.091 0.267
26 1754 89 0 0.090 0.267
26 2868 90 0 0.089 0.267
26 3028 91 0 0.088 0.267
26 2439 92 0 0.087 0.267
26 637 93 0 0.086 0.267
26 3011 94 0 0.085 0.267
26 2163 95 0 0.084 0.267
26 2219 96 0 0.083 0.267
26 1959 97 0 0.082 0.267
26 1747 98 0 0.082 0.267
26 1247 99 0 0.081 0.267
26 822 100 0 0.080 0.267
27 1725 1 0 0.000 0.000
27 2481 2 1 0.500 0.034
27 2669 3 1 0.667 0.069
27 3000 4 1 0.750 0.103
27 2902 5 1 0.800 0.138
27 2798 6 1 0.833 0.172
27 2208 7 0 0.714 0.172
27 2928 8 0 0.625 0.172
27 2479 9 0 0.556 0.172
27 2358 10 0 0.500 0.172
27 3068 11 0 0.455 0.172
27 2978 12 0 0.417 0.172
27 3048 13 0 0.385 0.172
27 1752 14 1 0.429 0.207
27 2918 15 1 0.467 0.241
27 59 16 0 0.438 0.241
27 86 17 0 0.412 0.241
27 1708 18 0 0.389 0.241
27 1951 19 0 0.368 0.241
27 84 20 0 0.350 0.241
27 1856 21 0 0.333 0.241
27 855 22 0 0.318 0.241
27 2525 23 0 0.304 0.241
27 2262 24 0 0.292 0.241
27 2882 25 0 0.280 0.241
27 1196 26 0 0.269 0.241
27 2311 27 0 0.259 0.241
27 2297 28 1 0.286 0.276
27 2668 29 0 0.276 0.276
27 2867 30 0 0.267 0.276
27 2859 31 1 0.290 0.310
27 1892 32 0 0.281 0.310
27 1750 33 1 0.303 0.345
27 2988 34 1 0.324 0.379
27 2344 35 0 0.314 0.379
27 1724 36 0 0.306 0.379
27 2852 37 0 0.297 0.379
27 2911 38 0 0.289 0.379
27 1753 39 0 0.282 0.379
27 1173 40 0 0.275 0.379
27 2277 41 0 0.268 0.379
27 1572 42 0 0.262 0.379
27 851 43 0 0.256 0.379
27 2069 44 0 0.250 0.379
27 3006 45 0 0.244 0.379
27 3153 46 0 0.239 0.379
27 3090 47 0 0.234 0.379
27 3150 48 0 0.229 0.379
27 2406 49 0 0.224 0.379
27 1473 50 0 0.220 0.379
27 2734 51 1 0.235 0.414
27 3118 52 0 0.231 0.414
27 2967 53 0 0.226 0.414
27 1728 54 0 0.222 0.414
27 3134 55 0 0.218 0.414
27 1727 56 0 0.214 0.414
27 1267 57 0 0.211 0.414
27 2864 58 1 0.224 0.448
27 854 59 0 0.220 0.448
27 1748 60 0 0.217 0.448
27 2740 61 0 0.213 0.448
27 2138 62 0 0.210 0.448
27 2985 63 0 0.206 0.448
27 2625 64 0 0.203 0.448
27 3011 65 0 0.200 0.448
27 2746 66 0 0.197 0.448
27 2772 67 0 0.194 0.448
27 2219 68 0 0.191 0.448
27 2818 69 1 0.203 0.483
27 2198 70 0 0.200 0.483
27 2870 71 0 0.197 0.483
27 1924 72 0 0.194 0.483
27 2582 73 0 0.192 0.483
27 2681 74 0 0.189 0.483
27 2626 75 0 0.187 0.483
27 1527 76 0 0.184 0.483
27 2876 77 0 0.182 0.483
27 1912 78 0 0.179 0.483
27 2554 79 0 0.177 0.483
27 2889 80 0 0.175 0.483
27 3128 81 0 0.173 0.483
27 2914 82 0 0.171 0.483
27 2868 83 0 0.169 0.483
27 2516 84 0 0.167 0.483
27 3049 85 0 0.165 0.483
27 155 86 0 0.163 0.483
27 1901 87 1 0.172 0.517
27 2875 88 0 0.170 0.517
27 3080 89 0 0.169 0.517
27 70 90 0 0.167 0.517
27 2526 91 0 0.165 0.517
27 3075 92 0 0.163 0.517
27 2031 93 0 0.161 0.517
27 3067 94 0 0.160 0.517
27 2407 95 0 0.158 0.517
27 2111 96 0 0.156 0.517
27 1961 97 0 0.155 0.517
27 1657 98 0 0.153 0.517
27 1642 99 1 0.162 0.552
27 643 100 0 0.160 0.552
28 2890 1 1 1.000 0.200
28 1685 2 0 0.500 0.200
28 3032 3 1 0.667 0.400
28 2776 4 0 0.500 0.400
28 3048 5 0 0.400 0.400
28 2949 6 1 0.500 0.600
28 2344 7 0 0.429 0.600
28 2216 8 0 0.375 0.600
28 1847 9 0 0.333 0.600
28 3059 10 0 0.300 0.600
28 2554 11 0 0.273 0.600
28 2978 12 0 0.250 0.600
28 1727 13 0 0.231 0.600
28 2525 14 0 0.214 0.600
28 2197 15 0 0.200 0.600
28 3002 16 0 0.188 0.600
28 1527 17 0 0.176 0.600
28 854 18 0 0.167 0.600
28 3076 19 0 0.158 0.600
28 2208 20 0 0.150 0.600
28 1827 21 0 0.143 0.600
28 3134 22 0 0.136 0.600
28 1989 23 0 0.130 0.600
28 1725 24 0 0.125 0.600
28 1572 25 0 0.120 0.600
28 2892 26 0 0.115 0.600
28 3034 27 0 0.111 0.600
28 3166 28 0 0.107 0.600
28 1724 29 0 0.103 0.600
28 3000 30 0 0.100 0.600
28 2876 31 0 0.097 0.600
28 2834 32 0 0.094 0.600
28 1928 33 0 0.091 0.600
28 2515 34 0 0.088 0.600
28 1976 35 0 0.086 0.600
28 3080 36 0 0.083 0.600
28 2154 37 0 0.081 0.600
28 1846 38 0 0.079 0.600
28 2889 39 0 0.077 0.600
28 2849 40 1 0.100 0.800
28 2046 41 0 0.098 0.800
28 2746 42 0 0.095 0.800
28 2479 43 0 0.093 0.800
28 2614 44 0 0.091 0.800
28 1884 45 0 0.089 0.800
28 1723 46 0 0.087 0.800
28 2987 47 0 0.085 0.800
28 1664 48 0 0.083 0.800
28 1695 49 0 0.082 0.800
28 2031 50 0 0.080 0.800
28 1951 51 0 0.078 0.800
28 2772 52 0 0.077 0.800
28 2969 53 0 0.075 0.800
28 1425 54 0 0.074 0.800
28 1261 55 0 0.073 0.800
28 1173 56 0 0.071 0.800
28 248 57 0 0.070 0.800
28 1233 58 0 0.069 0.800
28 828 59 0 0.068 0.800
28 2905 60 0 0.067 0.800
28 2911 61 0 0.066 0.800
28 2263 62 0 0.065 0.800
28 1665 63 0 0.063 0.800
28 3049 64 0 0.062 0.800
28 2470 65 0 0.062 0.800
28 1634 66 0 0.061 0.800
28 2163 67 0 0.060 0.800
28 1387 68 0 0.059 0.800
28 3038 69 0 0.058 0.800
28 1455 70 0 0.057 0.800
28 1856 71 0 0.056 0.800
28 2481 72 0 0.056 0.800
28 3163 73 0 0.055 0.800
28 1752 74 0 0.054 0.800
28 2033 75 0 0.053 0.800
28 2996 76 0 0.053 0.800
28 2572 77 0 0.052 0.800
28 2932 78 0 0.051 0.800
28 3200 79 0 0.051 0.800
28 2882 80 0 0.050 0.800
28 3077 81 0 0.049 0.800
28 2734 82 0 0.049 0.800
28 2799 83 0 0.048 0.800
28 3096 84 0 0.048 0.800
28 2003 85 0 0.047 0.800
28 1890 86 0 0.047 0.800
28 2805 87 0 0.046 0.800
28 2874 88 0 0.045 0.800
28 820 89 0 0.045 0.800
28 2682 90 0 0.044 0.800
28 3130 91 0 0.044 0.800
28 1961 92 0 0.043 0.800
28 2598 93 0 0.043 0.800
28 851 94 0 0.043 0.800
28 2951 95 0 0.042 0.800
28 2870 96 0 0.042 0.800
28 3042 97 0 0.041 0.800
28 1196 98 0 0.041 0.800
28 2852 99 0 0.040 0.800
28 2289 100 0 0.040 0.800
29 1841 1 1 1.000 0.053
29 1840 2 1 1.000 0.105
29 1933 3 0 0.667 0.105
29 2462 4 1 0.750 0.158
29 1539 5 1 0.800 0.211
29 2089 6 1 0.833 0.263
29 2927 7 1 0.857 0.316
29 2206 8 0 0.750 0.316
29 2507 9 0 0.667 0.316
29 1420 10 1 0.700 0.368
29 1967 11 1 0.727 0.421
29 1812 12 0 0.667 0.421
29 2067 13 0 0.615 0.421
29 1717 14 0 0.571 0.421
29 2770 15 0 0.533 0.421
29 1894 16 0 0.500 0.421
29 1716 17 0 0.471 0.421
29 1725 18 0 0.444 0.421
29 2334 19 0 0.421 0.421
29 294 20 0 0.400 0.421
29 2031 21 0 0.381 0.421
29 197 22 0 0.364 0.421
29 2109 23 0 0.348 0.421
29 626 24 0 0.333 0.421
29 355 25 0 0.320 0.421
29 353 26 0 0.308 0.421
29 568 27 0 0.296 0.421
29 567 28 0 0.286 0.421
29 3115 29 0 0.276 0.421
29 348 30 0 0.267 0.421
29 1011 31 0 0.258 0.421
29 979 32 0 0.250 0.421
29 2122 33 0 0.242 0.421
29 2087 34 0 0.235 0.421
29 546 35 0 0.229 0.421
29 304 36 0 0.222 0.421
29 443 37 0 0.216 0.421
29 553 38 0 0.211 0.421
29 628 39 0 0.205 0.421
29 216 40 0 0.200 0.421
29 1691 41 0 0.195 0.421
29 2306 42 0 0.190 0.421
29 2121 43 0 0.186 0.421
29 2240 44 0 0.182 0.421
29 2208 45 0 0.178 0.421
29 3171 46 0 0.174 0.421
29 2726 47 0 0.170 0.421
29 1783 48 0 0.167 0.421
29 1268 49 0 0.163 0.421
29 2057 50 0 0.160 0.421
29 3037 51 1 0.176 0.474
29 1930 52 0 0.173 0.474
29 1794 53 0 0.170 0.474
29 2525 54 0 0.167 0.474
29 3166 55 0 0.164 0.474
29 2123 56 0 0.161 0.474
29 1259 57 0 0.158 0.474
29 3131 58 0 0.155 0.474
29 1991 59 0 0.153 0.474
29 2549 60 0 0.150 0.474
29 1538 61 1 0.164 0.526
29 2648 62 0 0.161 0.526
29 2746 63 0 0.159 0.526
29 334 64 0 0.156 0.526
29 2644 65 0 0.154 0.526
29 1961 66 0 0.152 0.526
29 2115 67 0 0.149 0.526
29 3021 68 0 0.147 0.526
29 2424 69 0 0.145 0.526
29 2349 70 0 0.143 0.526
29 1171 71 0 0.141 0.526
29 1052 72 0 0.139 0.526
29 2565 73 0 0.137 0.526
29 1520 74 0 0.135 0.526
29 977 75 0 0.133 0.526
29 2621 76 0 0.132 0.526
29 2138 77 0 0.130 0.526
29 2605 78 0 0.128 0.526
29 1014 79 0 0.127 0.526
29 2416 80 0 0.125 0.526
29 1537 81 1 0.136 0.579
29 3141 82 0 0.134 0.579
29 1631 83 0 0.133 0.579
29 3042 84 0 0.131 0.579
29 1663 85 0 0.129 0.579
29 2515 86 0 0.128 0.579
29 3036 87 0 0.126 0.579
29 1674 88 0 0.125 0.579
29 2650 89 0 0.124 0.579
29 1497 90 0 0.122 0.579
29 531 91 0 0.121 0.579
29 2162 92 0 0.120 0.579
29 1924 93 0 0.118 0.579
29 1257 94 0 0.117 0.579
29 1097 95 0 0.116 0.579
29 615 96 0 0.115 0.579
29 1997 97 0 0.113 0.579
29 1364 98 0 0.112 0.579
29 2200 99 0 0.111 0.579
29 1475 100 0 0.110 0.579
30 2501 1 0 0.000 0.000
30 1856 2 0 0.000 0.000
30 1256 3 0 0.000 0.000
30 1926 4 1 0.250 0.250
30 2746 5 0 0.200 0.250
30 2917 6 1 0.333 0.500
30 2947 7 0 0.286 0.500
30 953 8 0 0.250 0.500
30 2537 9 0 0.222 0.500
30 1739 10 0 0.200 0.500
30 2050 11 0 0.182 0.500
30 2341 12 0 0.167 0.500
30 2530 13 0 0.154 0.500
30 1726 14 0 0.143 0.500
30 392 15 0 0.133 0.500
30 2486 16 1 0.188 0.750
30 3115 17 0 0.176 0.750
30 2786 18 1 0.222 1.000
30 2876 19 0 0.211 1.000
30 332 20 0 0.200 1.000
30 2631 21 0 0.190 1.000
30 2035 22 0 0.182 1.000
30 2399 23 0 0.174 1.000
30 52 24 0 0.167 1.000
30 2710 25 0 0.160 1.000
30 1455 26 0 0.154 1.000
30 2819 27 0 0.148 1.000
30 1616 28 0 0.143 1.000
30 2623 29 0 0.138 1.000
30 2709 30 0 0.133 1.000
30 2455 31 0 0.129 1.000
30 3162 32 0 0.125 1.000
30 1403 33 0 0.121 1.000
30 1260 34 0 0.118 1.000
30 1702 35 0 0.114 1.000
30 581 36 0 0.111 1.000
30 2299 37 0 0.108 1.000
30 84 38 0 0.105 1.000
30 248 39 0 0.103 1.000
30 1112 40 0 0.100 1.000
30 1502 41 0 0.098 1.000
30 1116 42 0 0.095 1.000
30 2068 43 0 0.093 1.000
30 2344 44 0 0.091 1.000
30 1170 45 0 0.089 1.000
30 2980 46 0 0.087 1.000
30 116 47 0 0.085 1.000
30 1457 48 0 0.083 1.000
30 2629 49 0 0.082 1.000
30 2582 50 0 0.080 1.000
30 2696 51 0 0.078 1.000
30 2916 52 0 0.077 1.000
30 985 53 0 0.075 1.000
30 3175 54 0 0.074 1.000
30 2396 55 0 0.073 1.000
30 2774 56 0 0.071 1.000
30 119 57 0 0.070 1.000
30 954 58 0 0.069 1.000
30 87 59 0 0.068 1.000
30 109 60 0 0.067 1.000
30 2503 61 0 0.066 1.000
30 141 62 0 0.065 1.000
30 269 63 0 0.063 1.000
30 1461 64 0 0.062 1.000
30 1697 65 0 0.062 1.000
30 2252 66 0 0.061 1.000
30 147 67 0 0.060 1.000
30 1005 68 0 0.059 1.000
30 3 69 0 0.058 1.000
30 1036 70 0 0.057 1.000
30 312 71 0 0.056 1.000
30 118 72 0 0.056 1.000
30 476 73 0 0.055 1.000
30 635 74 0 0.054 1.000
30 2757 75 0 0.053 1.000
30 3029 76 0 0.053 1.000
30 821 77 0 0.052 1.000
30 136 78 0 0.051 1.000
30 1187 79 0 0.051 1.000
30 3154 80 0 0.050 1.000
30 170 81 0 0.049 1.000
30 163 82 0 0.049 1.000
30 1497 83 0 0.048 1.000
30 146 84 0 0.048 1.000
30 818 85 0 0.047 1.000
30 138 86 0 0.047 1.000
30 3130 87 0 0.046 1.000
30 1432 88 0 0.045 1.000
30 1211 89 0 0.045 1.000
30 1755 90 0 0.044 1.000
30 2713 91 0 0.044 1.000
30 216 92 0 0.043 1.000
30 842 93 0 0.043 1.000
30 751 94 0 0.043 1.000
30 1642 95 0 0.042 1.000
30 281 96 0 0.042 1.000
30 1001 97 0 0.041 1.000
30 1525 98 0 0.041 1.000
30 242 99 0 0.040 1.000
30 601 100 0 0.040 1.000
31 2554 1 0 0.000 0.000
31 1961 2 0 0.000 0.000
31 1847 3 0 0.000 0.000
31 3047 4 1 0.250 0.500
31 2003 5 0 0.200 0.500
31 1727 6 0 0.167 0.500
31 1664 7 0 0.143 0.500
31 1741 8 0 0.125 0.500
31 2628 9 0 0.111 0.500
31 3048 10 0 0.100 0.500
31 2525 11 0 0.091 0.500
31 2344 12 0 0.083 0.500
31 1724 13 0 0.077 0.500
31 2208 14 0 0.071 0.500
31 3002 15 0 0.067 0.500
31 1827 16 0 0.062 0.500
31 3049 17 0 0.059 0.500
31 3059 18 0 0.056 0.500
31 3013 19 0 0.053 0.500
31 2216 20 0 0.050 0.500
31 1327 21 0 0.048 0.500
31 1856 22 0 0.045 0.500
31 2283 23 0 0.043 0.500
31 2682 24 0 0.042 0.500
31 3200 25 0 0.040 0.500
31 2834 26 0 0.038 0.500
31 2470 27 0 0.037 0.500
31 2479 28 0 0.036 0.500
31 1497 29 0 0.034 0.500
31 2746 30 0 0.033 0.500
31 3076 31 0 0.032 0.500
31 2876 32 0 0.031 0.500
31 1951 33 0 0.030 0.500
31 2911 34 0 0.029 0.500
31 1425 35 0 0.029 0.500
31 1527 36 0 0.028 0.500
31 3046 37 0 0.027 0.500
31 1665 38 0 0.026 0.500
31 2065 39 0 0.026 0.500
31 3034 40 0 0.025 0.500
31 854 41 0 0.024 0.500
31 1144 42 0 0.024 0.500
31 1807 43 0 0.023 0.500
31 2219 44 0 0.023 0.500
31 1173 45 0 0.022 0.500
31 1686 46 0 0.022 0.500
31 1725 47 0 0.021 0.500
31 3015 48 0 0.021 0.500
31 3130 49 0 0.020 0.500
31 2826 50 0 0.020 0.500
31 2455 51 0 0.020 0.500
31 2481 52 0 0.019 0.500
31 1752 53 0 0.019 0.500
31 2125 54 1 0.037 1.000
31 2163 55 0 0.036 1.000
31 2186 56 0 0.036 1.000
31 2031 57 0 0.035 1.000
31 1572 58 0 0.034 1.000
31 3080 59 0 0.034 1.000
31 2359 60 0 0.033 1.000
31 855 61 0 0.033 1.000
31 2370 62 0 0.032 1.000
31 1637 63 0 0.032 1.000
31 2569 64 0 0.031 1.000
31 2354 65 0 0.031 1.000
31 1381 66 0 0.030 1.000
31 1748 67 0 0.030 1.000
31 2154 68 0 0.029 1.000
31 2167 69 0 0.029 1.000
31 2142 70 0 0.029 1.000
31 2889 71 0 0.028 1.000
31 2882 72 0 0.028 1.000
31 2734 73 0 0.027 1.000
31 1936 74 0 0.027 1.000
31 2082 75 0 0.027 1.000
31 1350 76 0 0.026 1.000
31 2033 77 0 0.026 1.000
31 3150 78 0 0.026 1.000
31 533 79 0 0.025 1.000
31 1525 80 0 0.025 1.000
31 671 81 0 0.025 1.000
31 3042 82 0 0.024 1.000
31 605 83 0 0.024 1.000
31 1884 84 0 0.024 1.000
31 2939 85 0 0.024 1.000
31 3128 86 0 0.023 1.000
31 2978 87 0 0.023 1.000
31 1976 88 0 0.023 1.000
31 1846 89 0 0.022 1.000
31 3139 90 0 0.022 1.000
31 730 91 0 0.022 1.000
31 1853 92 0 0.022 1.000
31 2721 93 0 0.022 1.000
31 1014 94 0 0.021 1.000
31 2598 95 0 0.021 1.000
31 1108 96 0 0.021 1.000
31 2799 97 0 0.021 1.000
31 2187 98 0 0.020 1.000
31 2987 99 0 0.020 1.000
31 2195 100 0 0.020 1.000
32 1961 1 0 0.000 0.000
32 3139 2 1 0.500 0.333
32 1847 3 0 0.333 0.333
32 2177 4 0 0.250 0.333
32 2554 5 0 0.200 0.333
32 2752 6 0 0.167 0.333
32 2368 7 0 0.143 0.333
32 2630 8 0 0.125 0.333
32 2490 9 0 0.111 0.333
32 1725 10 0 0.100 0.333
32 1727 11 0 0.091 0.333
32 2883 12 0 0.083 0.333
32 2289 13 0 0.077 0.333
32 2430 14 0 0.071 0.333
32 2290 15 0 0.067 0.333
32 2484 16 0 0.062 0.333
32 1839 17 0 0.059 0.333
32 3048 18 0 0.056 0.333
32 2178 19 0 0.053 0.333
32 2161 20 0 0.050 0.333
32 2980 21 0 0.048 0.333
32 3046 22 0 0.045 0.333
32 2015 23 0 0.043 0.333
32 2790 24 0 0.042 0.333
32 3134 25 0 0.040 0.333
32 2059 26 0 0.038 0.333
32 2978 27 0 0.037 0.333
32 3166 28 0 0.036 0.333
32 2834 29 0 0.034 0.333
32 1527 30 0 0.033 0.333
32 3018 31 0 0.032 0.333
32 2216 32 0 0.031 0.333
32 2052 33 0 0.030 0.333
32 1563 34 0 0.029 0.333
32 1791 35 0 0.029 0.333
32 2905 36 0 0.028 0.333
32 2525 37 0 0.027 0.333
32 2344 38 0 0.026 0.333
32 3002 39 0 0.026 0.333
32 1721 40 0 0.025 0.333
32 2619 41 0 0.024 0.333
32 3076 42 0 0.024 0.333
32 2695 43 0 0.023 0.333
32 3059 44 0 0.023 0.333
32 3156 45 0 0.022 0.333
32 1827 46 0 0.022 0.333
32 2889 47 0 0.021 0.333
32 2682 48 0 0.021 0.333
32 2172 49 0 0.020 0.333
32 1983 50 0 0.020 0.333
32 1846 51 0 0.020 0.333
32 1856 52 0 0.019 0.333
32 2877 53 0 0.019 0.333
32 1529 54 0 0.019 0.333
32 1724 55 0 0.018 0.333
32 1951 56 0 0.018 0.333
32 1664 57 0 0.018 0.333
32 2628 58 0 0.017 0.333
32 854 59 0 0.017 0.333
32 1173 60 0 0.017 0.333
32 2389 61 0 0.016 0.333
32 2195 62 0 0.016 0.333
32 70 63 0 0.016 0.333
32 2746 64 0 0.016 0.333
32 2772 65 0 0.015 0.333
32 2767 66 0 0.015 0.333
32 1976 67 0 0.015 0.333
32 2568 68 0 0.015 0.333
32 3034 69 0 0.014 0.333
32 3000 70 0 0.014 0.333
32 2696 71 0 0.014 0.333
32 1775 72 0 0.014 0.333
32 1905 73 0 0.014 0.333
32 495 74 0 0.014 0.333
32 2189 75 0 0.013 0.333
32 2031 76 0 0.013 0.333
32 717 77 0 0.013 0.333
32 1807 78 0 0.013 0.333
32 1292 79 0 0.013 0.333
32 2208 80 0 0.013 0.333
32 3080 81 0 0.012 0.333
32 1145 82 1 0.024 0.667
32 2227 83 0 0.024 0.667
32 1887 84 0 0.024 0.667
32 2359 85 0 0.024 0.667
32 2697 86 0 0.023 0.667
32 3049 87 0 0.023 0.667
32 2934 88 0 0.023 0.667
32 2911 89 0 0.022 0.667
32 3200 90 0 0.022 0.667
32 2154 91 0 0.022 0.667
32 1752 92 0 0.022 0.667
32 3098 93 0 0.022 0.667
32 3040 94 0 0.021 0.667
32 2769 95 0 0.021 0.667
32 2167 96 0 0.021 0.667
32 2819 97 0 0.021 0.667
32 1822 98 0 0.020 0.667
32 1882 99 0 0.020 0.667
32 1665 100 0 0.020 0.667
33 2554 1 0 0.000 0.000
33 2805 2 1 0.500 1.000
33 3048 3 0 0.333 1.000
33 1727 4 0 0.250 1.000
33 1963 5 0 0.200 1.000
33 2682 6 0 0.167 1.000
33 2208 7 0 0.143 1.000
33 2344 8 0 0.125 1.000
33 1724 9 0 0.111 1.000
33 1961 10 0 0.100 1.000
33 1725 11 0 0.091 1.000
33 1527 12 0 0.083 1.000
33 2525 13 0 0.077 1.000
33 1847 14 0 0.071 1.000
33 2216 15 0 0.067 1.000
33 3200 16 0 0.062 1.000
33 2031 17 0 0.059 1.000
33 1954 18 0 0.056 1.000
33 70 19 0 0.053 1.000
33 1173 20 0 0.050 1.000
33 3059 21 0 0.048 1.000
33 2628 22 0 0.045 1.000
33 2219 23 0 0.043 1.000
33 854 24 0 0.042 1.000
33 3002 25 0 0.040 1.000
33 2746 26 0 0.038 1.000
33 1664 27 0 0.037 1.000
33 2003 28 0 0.036 1.000
33 1951 29 0 0.034 1.000
33 1827 30 0 0.033 1.000
33 1856 31 0 0.032 1.000
33 3049 32 0 0.031 1.000
33 1501 33 0 0.030 1.000
33 1932 34 0 0.029 1.000
33 2978 35 0 0.029 1.000
33 1425 36 0 0.028 1.000
33 2697 37 0 0.027 1.000
33 2047 38 0 0.026 1.000
33 1497 39 0 0.026 1.000
33 1859 40 0 0.025 1.000
33 2479 41 0 0.024 1.000
33 2186 42 0 0.024 1.000
33 2889 43 0 0.023 1.000
33 1741 44 0 0.023 1.000
33 3076 45 0 0.022 1.000
33 1998 46 0 0.022 1.000
33 1976 47 0 0.021 1.000
33 1809 48 0 0.021 1.000
33 1353 49 0 0.020 1.000
33 1014 50 0 0.020 1.000
33 2876 51 0 0.020 1.000
33 1473 52 0 0.019 1.000
33 1423 53 0 0.019 1.000
33 1807 54 0 0.019 1.000
33 1637 55 0 0.018 1.000
33 2911 56 0 0.018 1.000
33 2247 57 0 0.018 1.000
33 2807 58 0 0.017 1.000
33 730 59 0 0.017 1.000
33 1635 60 0 0.017 1.000
33 1572 61 0 0.016 1.000
33 1171 62 0 0.016 1.000
33 1752 63 0 0.016 1.000
33 2834 64 0 0.016 1.000
33 1108 65 0 0.015 1.000
33 671 66 0 0.015 1.000
33 2226 67 0 0.015 1.000
33 2481 68 0 0.015 1.000
33 3042 69 0 0.014 1.000
33 3115 70 0 0.014 1.000
33 1334 71 0 0.014 1.000
33 2167 72 0 0.014 1.000
33 3086 73 0 0.014 1.000
33 1445 74 0 0.014 1.000
33 1233 75 0 0.013 1.000
33 2916 76 0 0.013 1.000
33 1404 77 0 0.013 1.000
33 1594 78 0 0.013 1.000
33 3134 79 0 0.013 1.000
33 1665 80 0 0.013 1.000
33 2000 81 0 0.012 1.000
33 1351 82 0 0.012 1.000
33 1325 83 0 0.012 1.000
33 2195 84 0 0.012 1.000
33 2354 85 0 0.012 1.000
33 1529 86 0 0.012 1.000
33 2248 87 0 0.011 1.000
33 2799 88 0 0.011 1.000
33 1455 89 0 0.011 1.000
33 1383 90 0 0.011 1.000
33 1395 91 0 0.011 1.000
33 717 92 0 0.011 1.000
33 3013 93 0 0.011 1.000
33 2470 94 0 0.011 1.000
33 2154 95 0 0.011 1.000
33 1029 96 0 0.010 1.000
33 1936 97 0 0.010 1.000
33 2197 98 0 0.010 1.000
33 2113 99 0 0.010 1.000
33 1884 100 0 0.010 1.000
36 2084 1 1 1.000 0.050
36 2476 2 0 0.500 0.050
36 1350 3 1 0.667 0.100
36 2110 4 1 0.750 0.150
36 2061 5 0 0.600 0.150
36 1989 6 0 0.500 0.150
36 1737 7 0 0.429 0.150
36 2030 8 0 0.375 0.150
36 1012 9 0 0.333 0.150
36 2739 10 0 0.300 0.150
